,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
4671,2,Wagholi,473,9793,,46.32,2019.0,-2.0
4673,2,Kharadi,636,12326,,78.39,2022.0,1.0
4674,1,Wagholi,304,10269,,31.21,2019.0,-2.0
4675,2,Hinjewadi,623,7235,,45.07,2021.0,0.0
4676,2,Dhanori,584,6076,,35.48,2020.0,-1.0
4677,2,Undri,503,7157,,35.99,2020.0,-1.0
4678,3,Kharadi,925,11941,,110.00000000000001,2022.0,1.0
4679,2,Wagholi,500,9793,,48.96,2019.0,-2.0
4680,2,Wadgaon Sheri,1225,8163,2.0,100.0,2014.0,-7.0
4682,3,Mahalunge,1100,6363,3.0,70.0,2024.0,3.0
4683,2,Kharadi,1075,6325,2.0,68.0,2015.0,-6.0
4684,2,Kharadi,1093,6221,2.0,68.0,2013.0,-8.0
4685,2,Kharadi,980,6632,2.0,65.0,2018.0,-3.0
4686,2,Kharadi,1050,6190,2.0,65.0,2011.0,-10.0
4687,2,Kharadi,985,6497,2.0,64.0,2018.0,-3.0
4690,2,Kharadi,930,6451,2.0,60.0,2008.0,-13.0
4691,4,Kalyani Nagar,1790,10614,3.0,190.0,2009.0,-12.0
4692,3,Kalyani Nagar,1775,10140,3.0,180.0,2021.0,0.0
4693,3,Kalyani Nagar,1260,13095,4.0,165.0,2011.0,-10.0
4694,2,Kalyani Nagar,1421,10907,2.0,155.0,2013.0,-8.0
4696,4,Kalyani Nagar,2000,10750,4.0,215.0,2017.0,-4.0
4697,3,Kalyani Nagar,1750,12000,4.0,210.0,2011.0,-10.0
4698,3,Kalyani Nagar,1875,10666,3.0,200.0,2019.0,-2.0
4699,3,Kalyani Nagar,1538,12938,3.0,199.0,2009.0,-12.0
4700,3,Kalyani Nagar,2238,8713,3.0,195.0,2019.0,-2.0
4701,3,Kalyani Nagar,1735,10951,3.0,190.0,2017.0,-4.0
4702,2,Ravet,893,5486,2.0,48.99,2016.0,-5.0
4703,1,Chinchwad,545,7339,1.0,40.0,1996.0,-25.0
4705,3,Kalyani Nagar,3600,13888,3.0,500.0,2019.0,-2.0
4706,4,Kalyani Nagar,2600,10576,4.0,275.0,2019.0,-2.0
4707,3,Kalyani Nagar,1968,12703,3.0,250.0,2004.0,-17.0
4708,4,Kalyani Nagar,1950,11538,4.0,225.0,2009.0,-12.0
4710,2,Viman Nagar,1280,6953,2.0,89.0,2008.0,-13.0
4711,2,Viman Nagar,1045,8229,2.0,86.0,2017.0,-4.0
4712,3,Viman Nagar,1600,5750,3.0,92.0,2008.0,-13.0
4713,1,Ambegaon Budruk,650,4000,1.0,26.0,2014.0,-7.0
4714,3,Hinjewadi,1250,6080,3.0,76.0,2017.0,-4.0
4718,1,Viman Nagar,640,9687,1.0,62.0,2007.0,-14.0
4719,2,Hinjewadi,1100,5090,2.0,56.0,2017.0,-4.0
4720,2,Pimpri,745,8807,,65.61,2021.0,0.0
4721,2,Manjari,749,6970,,52.2,2020.0,-1.0
4722,1,Manjari,486,7224,,35.1,2020.0,-1.0
4723,2,Pimpri,793,8755,,69.43,2021.0,0.0
4724,2,Manjari,686,7055,,48.39,2020.0,-1.0
4725,2,Pimpri,708,8930,,63.23,2021.0,0.0
4726,2,Manjari,705,7021,,49.49,2020.0,-1.0
4727,2,Pimpri,704,8931,,62.87,2021.0,0.0
4728,2,Manjari,739,6982,,51.59,2020.0,-1.0
4729,2,Manjari,712,7001,,49.84,2020.0,-1.0
4730,2,Manjari,697,7008,,48.84,2020.0,-1.0
4731,2,Manjari,746,6983,,52.09,2020.0,-1.0
4732,2,Manjari,707,6997,,49.46,2020.0,-1.0
4733,2,Manjari,720,6999,,50.39,2020.0,-1.0
4734,3,Hinjewadi,755,8711,,65.77,2023.0,2.0
4735,2,Hinjewadi,707,8411,,59.46,2023.0,2.0
4736,2,Hinjewadi,696,8559,,59.57,2023.0,2.0
4737,3,Hinjewadi,799,8696,,69.48,2023.0,2.0
4738,2,Hinjewadi,721,8482,,61.16,2023.0,2.0
4739,3,Hinjewadi,768,8785,,67.46,2023.0,2.0
4740,2,Hinjewadi,682,8486,,57.87,2023.0,2.0
4741,2,Kharadi,645,10837,,69.89,2024.0,3.0
4742,3,Kharadi,842,10914,,91.89,2024.0,3.0
4743,3,Hinjewadi,786,8624,,67.78,2023.0,2.0
4744,3,Kharadi,1003,10957,,109.00000000000001,2024.0,3.0
4745,1,Kharadi,1250,7040,2.0,88.0,2022.0,1.0
4746,1,Kharadi,1250,7440,2.0,93.0,2022.0,1.0
4747,2,Wagholi,638,10437,,66.59,2018.0,-3.0
4748,2,Charholi Budruk,802,8104,2.0,65.0,2017.0,-4.0
4749,1,Kharadi,600,5833,1.0,35.0,2022.0,1.0
4750,2,Kharadi,634,10487,,66.48,2024.0,3.0
4751,3,Wagholi,837,10467,,87.61,2018.0,-3.0
4752,3,Kharadi,1059,11133,,117.0,2024.0,3.0
4753,1,Kharadi,1190,6974,2.0,83.0,2022.0,1.0
4755,2,Hinjewadi,950,5052,2.0,48.0,2021.0,0.0
4758,2,Kharadi,1315,8745,2.0,114.99999999999999,2018.0,-3.0
4759,3,Kalyani Nagar,1790,7374,3.0,132.0,2014.0,-7.0
4760,3,Hadapsar,1650,9090,3.0,150.0,2016.0,-5.0
4761,2,Hadapsar,792,6944,2.0,55.0,2017.0,-4.0
4762,3,Kalyani Nagar,1780,13202,3.0,235.0,2014.0,-7.0
4763,4,Kalyani Nagar,2640,10606,4.0,280.0,2014.0,-7.0
4764,3,Wakad,1217,5606,2.0,68.23,2019.0,-2.0
4766,3,Kalyani Nagar,1894,13199,3.0,250.0,2007.0,-14.0
4769,3,Kalyani Nagar,1700,8529,3.0,145.0,2011.0,-10.0
4770,2,Kalyani Nagar,1460,12671,2.0,185.0,2007.0,-14.0
4771,3,Kalyani Nagar,2125,8941,3.0,190.0,2007.0,-14.0
4773,1,Keshav Nagar,560,6785,1.0,38.0,2020.0,-1.0
4775,3,Kalyani Nagar,1700,13529,3.0,229.99999999999997,2008.0,-13.0
4776,3,Kalyani Nagar,2460,11585,3.0,285.0,2007.0,-14.0
4778,1,Fursungi,730,2876,1.0,21.0,2017.0,-4.0
4780,3,Wakad,1244,5571,2.0,69.31,2019.0,-2.0
4782,3,Tathawade,1290,6201,3.0,80.0,2025.0,4.0
4783,2,Chinchwad,1120,7053,2.0,79.0,2017.0,-4.0
4784,2,Wakad,1013,5252,2.0,53.21,2019.0,-2.0
4785,3,Tathawade,1285,6147,3.0,79.0,2025.0,4.0
4786,2,Thergaon,950,6315,2.0,60.0,2025.0,4.0
4787,2,Viman Nagar,790,13924,3.0,110.00000000000001,2014.0,-7.0
4788,2,Viman Nagar,1255,8366,2.0,105.0,2009.0,-12.0
4790,2,Viman Nagar,1450,9034,2.0,131.0,2018.0,-3.0
4791,3,Viman Nagar,1600,7812,3.0,125.0,2015.0,-6.0
4792,3,Viman Nagar,1500,8266,3.0,124.0,2014.0,-7.0
4793,3,Viman Nagar,2108,7590,3.0,160.0,1999.0,-22.0
4794,2,Viman Nagar,1292,8900,2.0,114.99999999999999,2014.0,-7.0
4795,2,Viman Nagar,1138,9402,2.0,107.0,2018.0,-3.0
4796,3,Viman Nagar,1500,9866,3.0,148.0,2009.0,-12.0
4797,3,Viman Nagar,1380,10144,3.0,140.0,2018.0,-3.0
4798,2,Viman Nagar,1150,7565,2.0,87.0,2014.0,-7.0
4799,2,Viman Nagar,1150,7826,2.0,90.0,2009.0,-12.0
4800,2,Viman Nagar,1080,7685,,83.0,2014.0,-7.0
4801,2,Viman Nagar,1080,7870,2.0,85.0,2014.0,-7.0
4803,2,Viman Nagar,1115,7264,2.0,81.0,2014.0,-7.0
4804,2,Viman Nagar,830,9638,2.0,80.0,1999.0,-22.0
4805,2,Viman Nagar,950,7578,2.0,72.0,2009.0,-12.0
4806,2,Viman Nagar,780,8974,2.0,70.0,2009.0,-12.0
4807,2,Viman Nagar,990,7575,2.0,75.0,2018.0,-3.0
4808,2,Viman Nagar,1010,7722,2.0,78.0,2004.0,-17.0
4809,2,Viman Nagar,1219,6316,2.0,77.0,2021.0,0.0
4810,3,Viman Nagar,1450,5448,3.0,79.0,2021.0,0.0
4811,3,EON Free Zone,1833,6546,3.0,120.0,2017.0,-4.0
4812,2,Wagholi,714,3501,2.0,25.0,2016.0,-5.0
4813,2,Wakad,1080,6666,2.0,72.0,2023.0,2.0
4815,2,Rahatani,930,6989,2.0,65.0,2010.0,-11.0
4816,2,Hadapsar,850,4117,2.0,35.0,2016.0,-5.0
4817,2,Kondhwa,1000,7500,2.0,75.0,2009.0,-12.0
4818,2,Koregaon Park,1250,7120,2.0,89.0,2014.0,-7.0
4819,3,Kharadi,1980,7828,3.0,155.0,2018.0,-3.0
4839,1,Vadgaon Budruk,642,5219,2.0,33.51,2022.0,1.0
4841,2,Kharadi,1150,6173,2.0,71.0,2009.0,-12.0
4842,3,Koregaon Park,1880,11702,3.0,220.00000000000003,2009.0,-12.0
4843,3,Koregaon Park,1868,12366,3.0,231.0,2018.0,-3.0
4844,2,Kharadi,1124,6227,2.0,70.0,2021.0,0.0
4846,3,Koregaon Park,1850,12972,3.0,240.0,2009.0,-12.0
4847,2,Kharadi,1170,5726,2.0,67.0,2016.0,-5.0
4850,2,Viman Nagar,980,6632,2.0,65.0,2019.0,-2.0
4851,4,Koregaon Park,2600,11538,4.0,300.0,2014.0,-7.0
4852,2,Kharadi,950,6526,2.0,62.0,2021.0,0.0
4853,3,Koregaon Park,1700,10882,3.0,185.0,2009.0,-12.0
4854,3,Koregaon Park,1700,11176,3.0,190.0,2009.0,-12.0
4855,2,Kharadi,830,7228,2.0,60.0,2021.0,0.0
4856,3,Koregaon Park,1400,12142,3.0,170.0,2009.0,-12.0
4857,2,Wakad,1015,5738,2.0,58.25,2015.0,-6.0
4858,2,Wakad,1075,5228,2.0,56.21,2015.0,-6.0
4859,2,Tathawade,800,6943,2.0,55.54,2021.0,0.0
4860,2,Tathawade,950,6842,2.0,65.0,2025.0,4.0
4861,2,Kalyani Nagar,1650,10000,2.0,165.0,2021.0,0.0
4863,3,Thergaon,1300,7461,3.0,97.0,2022.0,1.0
4864,2,Vadgaon Budruk,886,4910,2.0,43.51,2022.0,1.0
4865,2,Thergaon,1050,6857,2.0,72.0,2022.0,1.0
4866,2,Fursungi,750,6400,2.0,48.0,2016.0,-5.0
4867,3,Thergaon,1350,7333,3.0,99.0,2023.0,2.0
4868,3,Magarpatta,1500,6666,3.0,100.0,2021.0,0.0
4869,1,Ambegaon Budruk,564,3900,1.0,22.0,2021.0,0.0
4871,2,Thergaon,1000,6500,2.0,65.0,2025.0,4.0
4872,2,Kharadi,656,8841,2.0,58.0,2012.0,-9.0
4873,3,Baner,1650,6060,3.0,100.0,2006.0,-15.0
4874,2,Wagholi,840,4285,2.0,36.0,2017.0,-4.0
4875,2,Wagholi,885,3502,2.0,31.0,2018.0,-3.0
4876,2,Wagholi,989,4752,2.0,47.0,2017.0,-4.0
4877,3,Wagholi,1300,4461,3.0,58.0,2016.0,-5.0
4878,1,Aundh,650,9230,1.0,60.0,2006.0,-15.0
4899,2,Thergaon,891,7070,2.0,63.0,2016.0,-5.0
4900,2,Thergaon,720,9166,2.0,66.0,2016.0,-5.0
4901,1,Thergaon,255,8235,1.0,21.0,2016.0,-5.0
4902,2,Wakad,750,10266,2.0,77.0,2018.0,-3.0
4904,2,Majestique City Society Road,776,5412,2.0,42.0,2019.0,-2.0
4905,3,Wadgaon Sheri,1665,10810,3.0,180.0,2022.0,1.0
4906,1,Pimpri,750,7400,2.0,55.5,2016.0,-5.0
4907,3,Wakad,1335,6217,3.0,83.0,2023.0,2.0
4908,2,Wakad,994,6237,2.0,62.0,2023.0,2.0
4909,2,Wakad,960,6354,2.0,61.0,2023.0,2.0
4911,2,Wakad,961,6451,2.0,62.0,2021.0,0.0
4912,2,Wakad,952,6302,2.0,60.0,2021.0,0.0
4913,2,Vadgaon Budruk,945,5820,2.0,55.0,2019.0,-2.0
4915,2,Wakad,990,6060,2.0,60.0,2027.0,6.0
4917,2,Mundhwa,858,6713,2.0,64.0,1899.0,-122.0
4918,2,Mundhwa,859,6154,2.0,52.86,1899.0,-122.0
4919,3,Wakad,880,7799,2.0,68.63,2023.0,2.0
4920,3,Wakad,875,7797,2.0,68.23,2023.0,2.0
4921,2,Ravet,950,4526,2.0,43.0,2022.0,1.0
4922,2,Balewadi,980,7397,2.0,72.5,2019.0,-2.0
4923,2,Wakad,722,7617,2.0,55.0,2023.0,2.0
4924,2,Hinjewadi,950,6210,2.0,59.0,2024.0,3.0
4925,2,Wakad,722,7548,2.0,54.5,2023.0,2.0
4926,5,Wanowrie,5760,10416,7.0,600.0,2012.0,-9.0
4927,2,Wakad,1014,7001,2.0,71.0,2015.0,-6.0
4928,2,Wakad,718,7381,2.0,53.0,2023.0,2.0
4929,3,Tathawade,1350,6296,3.0,85.0,2024.0,3.0
4930,2,Tathawade,890,7303,2.0,65.0,2024.0,3.0
4932,2,Pimple Nilakh,1050,8095,2.0,85.0,2025.0,4.0
4935,3,Sangamvadi,2050,14634,3.0,300.0,2009.0,-12.0
4938,1,Manjari,750,5333,1.0,40.0,2014.0,-7.0
4939,2,Gahunje,465,4179,2.0,29.23,2020.0,-1.0
4940,2,Tathawade,708,8218,,58.18,2024.0,3.0
4941,2,Tathawade,746,8754,,65.31,2023.0,2.0
4942,2,Tathawade,572,10489,,59.99,2025.0,4.0
4943,2,Wakad,754,9946,,75.0,2022.0,1.0
4944,2,Tathawade,681,9361,,63.75,2025.0,4.0
4945,2,Tathawade,960,5600,,53.76,2018.0,-3.0
4946,2,Tathawade,699,8078,,56.46,2024.0,3.0
4947,2,Wakad,654,9938,,65.0,2022.0,1.0
4948,2,Tathawade,791,8749,,69.21,2023.0,2.0
4949,2,Tathawade,1135,5600,,63.56,2018.0,-3.0
4950,2,Tathawade,667,9355,,62.4,2025.0,4.0
4951,3,Wakad,1044,9674,,101.0,2022.0,1.0
4952,2,Tathawade,1100,5600,,61.6,2018.0,-3.0
4953,2,Tathawade,770,8753,,67.4,2023.0,2.0
4954,3,Wakad,987,9929,,98.0,2022.0,1.0
4955,2,Wakad,684,10014,,68.5,2022.0,1.0
4956,2,Wakad,616,10015,,61.69,2021.0,0.0
4957,3,Tathawade,1004,8013,,80.45,2023.0,2.0
4958,2,Wakad,797,10037,,80.0,2022.0,1.0
4959,2,Tathawade,762,8751,,66.68,2023.0,2.0
4961,1,Pimple Saudagar,470,10000,1.0,47.0,2019.0,-2.0
4963,1,Rahatani,685,6204,1.0,42.5,2016.0,-5.0
4964,2,Pimple Saudagar,816,11274,2.0,92.0,2019.0,-2.0
4965,3,Rahatani,1650,8484,3.0,140.0,2012.0,-9.0
4966,2,Viman Nagar,1100,8636,2.0,95.0,2013.0,-8.0
4967,2,Koregaon Park,1310,8778,2.0,114.99999999999999,2015.0,-6.0
4969,2,Viman Nagar,800,8750,2.0,70.0,2015.0,-6.0
4970,2,Wagholi,944,4343,2.0,41.0,2017.0,-4.0
4971,2,Kharadi,1080,6481,2.0,70.0,2010.0,-11.0
4972,3,Koregaon Park,1400,7928,3.0,111.00000000000001,2010.0,-11.0
4975,2,Pimple Saudagar,1050,5809,2.0,61.0,2006.0,-15.0
4977,2,Koregaon Park,1170,9401,2.0,110.00000000000001,2010.0,-11.0
4980,2,Viman Nagar,980,6836,2.0,67.0,2010.0,-11.0
4981,2,Viman Nagar,810,8024,2.0,65.0,2014.0,-7.0
4984,2,Tathawade,911,5329,2.0,48.55,2020.0,-1.0
4986,4,Kalyani Nagar,4800,10937,4.0,525.0,2016.0,-5.0
4987,2,Kharadi,1360,7279,2.0,99.0,2021.0,0.0
4988,3,Kalyani Nagar,1800,10555,3.0,190.0,2018.0,-3.0
4989,1,Chinchwad,688,5523,1.0,38.0,2007.0,-14.0
4990,2,Tathawade,1073,7134,2.0,76.55,2021.0,0.0
4991,3,Tathawade,1269,6245,2.0,79.25,2025.0,4.0
4992,2,Kothrud,1120,10803,2.0,121.0,2019.0,-2.0
4993,2,Kharadi,1400,9428,2.0,132.0,2009.0,-12.0
4994,2,Kharadi,1279,7896,2.0,101.0,2014.0,-7.0
4995,3,Kharadi,2300,6521,3.0,150.0,2014.0,-7.0
4996,3,Kharadi,2015,7444,3.0,150.0,2018.0,-3.0
4997,2,Kharadi,1375,6763,2.0,93.0,2018.0,-3.0
4998,3,Kharadi,1647,7285,3.0,120.0,2018.0,-3.0
4999,2,Kharadi,1320,6818,2.0,90.0,2015.0,-6.0
5000,3,Kharadi,1315,8136,2.0,107.0,2013.0,-8.0
5001,3,Kharadi,1900,6578,3.0,125.0,2013.0,-8.0
5002,3,Kharadi,2145,6759,3.0,145.0,2017.0,-4.0
5004,2,Kharadi,1350,7629,2.0,103.0,2016.0,-5.0
5005,2,Dhayari,975,4410,2.0,43.0,2018.0,-3.0
5006,3,Wagholi,1600,5125,2.0,82.0,1899.0,-122.0
5007,2,Hadapsar,975,6051,2.0,59.0,2021.0,0.0
5008,2,Dhayari,927,4498,2.0,41.7,2018.0,-3.0
5009,4,Karve Nagar,2600,13846,4.0,360.0,2021.0,0.0
5011,1,Dhayari,688,6570,1.0,45.2,2024.0,3.0
5012,3,Manjari,1500,5133,3.0,77.0,2024.0,3.0
5013,2,Manjari,1000,5500,2.0,55.0,2024.0,3.0
5014,1,Manjari,710,5070,1.0,36.0,2024.0,3.0
5015,2,Dhayari,985,7106,2.0,70.0,2018.0,-3.0
5016,2,Ravet,1100,4818,2.0,53.0,2022.0,1.0
5017,2,Ravet,1010,5049,2.0,51.0,2022.0,1.0
5018,2,Ravet,1005,5174,2.0,52.0,2022.0,1.0
5020,2,Kharadi,830,7228,2.0,60.0,2018.0,-3.0
5021,2,Kharadi,1100,6363,2.0,70.0,2013.0,-8.0
5022,3,Kharadi,2100,6571,3.0,138.0,2012.0,-9.0
5023,2,Kharadi,980,6938,2.0,68.0,2014.0,-7.0
5024,3,Kharadi,2428,5642,4.0,137.0,2016.0,-5.0
5025,4,Kharadi,5000,7200,4.0,360.0,2003.0,-18.0
5026,3,Kharadi,1750,7771,3.0,136.0,2016.0,-5.0
5027,3,Kharadi,2050,6585,3.0,135.0,2018.0,-3.0
5028,3,Kharadi,2350,5659,3.0,133.0,2018.0,-3.0
5029,3,Kharadi,1825,7232,3.0,132.0,2018.0,-3.0
5030,2,Wagholi,527,13662,,72.0,2024.0,3.0
5032,2,Balewadi,1094,7769,2.0,85.0,2024.0,3.0
5035,2,Ravet,1079,6487,2.0,70.0,2022.0,1.0
5036,2,Ravet,1033,6534,2.0,67.5,2022.0,1.0
5037,2,Talegaon Dabhade,850,4117,2.0,35.0,2021.0,0.0
5038,2,Mohammed wadi,860,7558,2.0,65.0,2018.0,-3.0
5039,2,Hadapsar,1093,9057,2.0,99.0,2015.0,-6.0
5040,3,Kothrud,1120,13467,,150.0,2019.0,-2.0
5041,2,Kothrud,912,13614,,124.0,2019.0,-2.0
5042,3,Kothrud,1123,13467,,151.0,2019.0,-2.0
5043,3,Bavdhan,1293,10704,,138.0,2024.0,3.0
5044,4,Bavdhan,2146,10587,,227.0,2024.0,3.0
5045,3,Bavdhan,1283,10692,,137.0,2024.0,3.0
5046,2,Bavdhan,966,10251,,99.03,2024.0,3.0
5047,2,Bavdhan,945,10271,,96.96,2024.0,3.0
5048,4,Kharadi,4355,4936,6.0,215.0,2015.0,-6.0
5049,2,Wagholi,761,5387,2.0,41.0,2018.0,-3.0
5050,2,Kharadi,1248,6410,2.0,80.0,2015.0,-6.0
5051,3,Kharadi,3850,5194,5.0,200.0,2015.0,-6.0
5052,3,Kharadi,2491,7988,4.0,199.0,2015.0,-6.0
5053,2,Kharadi,1141,7449,2.0,85.0,2016.0,-5.0
5054,3,Kharadi,3000,6500,3.0,195.0,2010.0,-11.0
5055,2,Viman Nagar,1052,7366,2.0,77.5,2015.0,-6.0
5056,3,Kharadi,2300,8260,4.0,190.0,2015.0,-6.0
5057,2,Kharadi,1255,6772,2.0,85.0,2015.0,-6.0
5059,3,Kharadi,3000,6166,3.0,185.0,2015.0,-6.0
5060,4,Viman Nagar,4415,7927,4.0,350.0,2014.0,-7.0
5061,3,Kharadi,2610,6896,5.0,180.0,2015.0,-6.0
5063,1,Mahalunge,468,8974,1.0,42.0,2024.0,3.0
5064,2,Kharadi,1526,6749,2.0,103.0,2021.0,0.0
5065,2,Wagholi,860,3023,2.0,26.0,2015.0,-6.0
5066,2,Balewadi,1180,7457,2.0,88.0,2019.0,-2.0
5067,2,Kharadi,1255,7729,2.0,97.0,2015.0,-6.0
5068,1,Dange Chowk,550,7454,1.0,41.0,2006.0,-15.0
5070,3,Sopan Baug,1782,9820,3.0,175.0,2020.0,-1.0
5071,3,Fursungi,1350,6296,3.0,85.0,2021.0,0.0
5072,3,Bavdhan,1678,6555,3.0,110.00000000000001,2023.0,2.0
5073,2,Alandi,950,4115,2.0,39.1,2025.0,4.0
5074,2,Lake Town Road,1156,8217,2.0,95.0,2017.0,-4.0
5075,2,Alandi,950,4110,2.0,39.05,2025.0,4.0
5077,2,Alandi,950,4105,2.0,39.0,2025.0,4.0
5078,3,Ambegaon Budruk,1278,6181,3.0,79.0,2021.0,0.0
5079,3,Balewadi,1431,5939,3.0,85.0,2025.0,4.0
5080,3,Hinjewadi,1350,5814,3.0,78.5,2013.0,-8.0
5083,2,Wakad,875,6971,2.0,61.0,2014.0,-7.0
5085,3,Wakad,1410,7446,3.0,105.0,2021.0,0.0
5087,2,Alandi,888,4234,2.0,37.6,2025.0,4.0
5088,2,Koregaon Bhima,667,3298,1.0,22.0,2017.0,-4.0
5089,3,Lohegaon,1424,6039,3.0,86.0,2019.0,-2.0
5090,2,Aundh,1123,9795,2.0,110.00000000000001,2008.0,-13.0
5092,1,Vadgaon Budruk,620,3709,1.0,23.0,2001.0,-20.0
5093,2,Rahatani,700,6428,1.0,45.0,2012.0,-9.0
5094,2,Dhayari,980,6632,2.0,65.0,2016.0,-5.0
5095,2,Hadapsar,1100,3818,2.0,42.0,2018.0,-3.0
5098,2,Viman Nagar,1000,6700,2.0,67.0,2010.0,-11.0
5099,3,Wagholi,1565,4217,3.0,66.0,2017.0,-4.0
5100,2,Pimple Nilakh,1050,7619,2.0,80.0,2025.0,4.0
5101,2,Pimple Nilakh,970,8247,2.0,80.0,2025.0,4.0
5102,1,Tathawade,634,6309,1.0,40.0,2026.0,5.0
5103,1,Loni Kalbhor,572,4020,1.0,23.0,2016.0,-5.0
5105,2,Hinjewadi,1000,6200,2.0,62.0,2023.0,2.0
5110,1,Pimple Saudagar,650,7692,2.0,50.0,2014.0,-7.0
5111,3,Hinjewadi,1435,5644,3.0,81.0,2015.0,-6.0
5112,4,Wakad,2600,8846,4.0,229.99999999999997,2015.0,-6.0
5113,1,Hinjewadi,650,5692,1.0,37.0,2011.0,-10.0
5114,1,Gahunje,684,9064,1.0,62.0,2018.0,-3.0
5115,1,Hinjewadi,663,5731,1.0,38.0,2018.0,-3.0
5117,2,Kothrud,900,13000,2.0,117.0,2008.0,-13.0
5119,2,Pimple Saudagar,1050,7238,2.0,76.0,2015.0,-6.0
5158,2,Balewadi,910,9340,2.0,85.0,2024.0,3.0
5159,3,Viman Nagar,1600,7375,3.0,118.0,2014.0,-7.0
5189,2,Wakad,990,5858,2.0,58.0,2027.0,6.0
5190,1,Wakad,675,6666,1.0,45.0,2016.0,-5.0
5191,3,Wakad,1323,6046,3.0,80.0,2023.0,2.0
5193,2,Baner,1035,7246,2.0,75.0,2015.0,-6.0
5195,2,Ravet,970,4639,2.0,45.0,2021.0,0.0
5198,2,Mamurdi,876,5006,2.0,43.86,2023.0,2.0
5200,2,Baner,1286,7500,,96.45,2017.0,-4.0
5201,2,Baner,1282,7500,2.0,96.15,2017.0,-4.0
5202,3,Baner,1680,7750,2.0,130.0,2017.0,-4.0
5203,3,Baner,1667,7750,3.0,129.0,2017.0,-4.0
5204,3,Sus,1324,11114,,147.0,2022.0,1.0
5205,4,Kharadi,2970,8922,4.0,265.0,2021.0,0.0
5206,3,Kharadi,2850,9298,5.0,265.0,2021.0,0.0
5208,4,Kharadi,2585,10058,4.0,260.0,2015.0,-6.0
5209,4,Kharadi,4355,5855,4.0,254.99999999999997,2014.0,-7.0
5210,4,Kharadi,4355,5740,5.0,250.0,2014.0,-7.0
5211,3,Kharadi,2845,8787,4.0,250.0,2021.0,0.0
5212,3,Kharadi,2909,8422,3.0,245.00000000000003,2013.0,-8.0
5213,3,Kharadi,3500,7000,3.0,245.00000000000003,2013.0,-8.0
5214,4,Kharadi,4355,5396,4.0,235.0,2014.0,-7.0
5215,4,Kharadi,2854,8128,5.0,231.99999999999997,2015.0,-6.0
5216,4,Kharadi,2979,7720,5.0,229.99999999999997,2015.0,-6.0
5217,3,Viman Nagar,1300,9230,2.0,120.0,2014.0,-7.0
5218,4,Kharadi,4355,5281,4.0,229.99999999999997,2014.0,-7.0
5219,3,Viman Nagar,2000,7250,3.0,145.0,2018.0,-3.0
5220,3,Kharadi,1775,8056,3.0,143.0,2015.0,-6.0
5223,3,Kharadi,1810,7845,3.0,142.0,2019.0,-2.0
5225,3,Balewadi,1598,7509,3.0,120.0,2024.0,3.0
5226,2,Baner,1183,8030,2.0,95.0,2011.0,-10.0
5236,2,Baner,980,8673,2.0,85.0,2025.0,4.0
5239,3,Aundh,1200,3750,2.0,45.0,2009.0,-12.0
5240,2,Wakad,589,12004,,70.7,2023.0,2.0
5244,1,Wakad,414,11999,,49.67,2023.0,2.0
5249,2,Wakad,594,12001,,71.28,2023.0,2.0
5252,2,Wakad,595,11996,,71.37,2023.0,2.0
5257,2,Wakad,870,5696,2.0,49.56,2023.0,2.0
5260,1,Wakad,410,11996,,49.18,2023.0,2.0
5273,2,NIBM Annex Mohammadwadi,860,7558,2.0,65.0,2018.0,-3.0
5274,2,Tathawade,980,6122,2.0,60.0,2019.0,-2.0
5275,2,Ravet,1033,6485,2.0,67.0,2022.0,1.0
5276,1,Tathawade,282,12585,,35.49,2023.0,2.0
5277,2,Tathawade,573,11733,,67.23,2023.0,2.0
5278,2,Tathawade,559,11722,,65.52,2023.0,2.0
5279,1,Tathawade,272,12570,,34.19,2023.0,2.0
5301,3,Sus,1440,5833,3.0,84.0,2018.0,-3.0
5302,2,Sus,972,5967,2.0,58.0,2018.0,-3.0
5303,2,Bhugaon,1005,4975,2.0,50.0,2021.0,0.0
5304,2,Viman Nagar,1168,8304,2.0,97.0,2017.0,-4.0
5305,1,Viman Nagar,425,14117,1.0,60.0,2000.0,-21.0
5306,3,Kharadi,2050,6585,4.0,135.0,2015.0,-6.0
5307,2,Dhanori,718,8238,,59.15,2022.0,1.0
5308,2,Dhanori,1405,6273,,88.14,2022.0,1.0
5309,2,Dhanori,721,8242,,59.42,2022.0,1.0
5310,2,Dhanori,728,8226,,59.88,2022.0,1.0
5311,3,Dhanori,922,8317,,76.68,2022.0,1.0
5312,3,Dhanori,1328,7201,,95.63,2022.0,1.0
5313,3,Dhanori,928,8313,,77.14,2022.0,1.0
5314,2,Dhanori,719,8239,,59.24,2022.0,1.0
5315,2,Wagholi,1000,4000,2.0,40.0,2017.0,-4.0
5316,2,Kharadi,754,10702,2.0,80.69,1899.0,-122.0
5317,2,Kharadi,801,10742,,86.05,1899.0,-122.0
5318,2,Kharadi,760,14745,,112.00000000000001,1899.0,-122.0
5319,2,Kharadi,1125,10297,2.0,114.99999999999999,1899.0,-122.0
5320,2,Hinjewadi,518,9281,,48.07,2020.0,-1.0
5321,2,Hinjewadi,405,11851,,47.99,2021.0,0.0
5322,3,Hinjewadi,733,6948,,50.92,2019.0,-2.0
5323,2,Hinjewadi,694,8933,,62.0,2022.0,1.0
